"Computer Name","IP Address","OS","CPU","Last Report Time"
"105S5EPC008","172.25.81.62","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:04:31 +0000"
"105STSPC025","172.20.26.75","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:50 +0000"
"105STSPC036","172.20.26.131","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:45:43 +0000"
"106LW1PC006","172.25.96.42","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:10:50 +0000"
"106LW1PC004","172.25.97.238","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:12 +0000"
"106LW1PC003","172.25.97.213","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:22 +0000"
"106LW1PC002","172.25.96.62","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 11:51:51 +0000"
"106LW1PC001","172.25.97.164","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:02:44 +0000"
"106LW1LT006","172.16.5.214","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 22:35:49 +0000"
"106LW1LT005","172.16.4.139","Win7 6.1.7601","2500 MHz Core i5-4300U","Tue, 05 Nov 2019 17:32:37 +0000"
"105STSPC030","172.20.26.111","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:52:54 +0000"
"106LW1LT001","172.16.5.173","Win7 6.1.7601","2800 MHz Core i7-6600U","Fri, 25 Oct 2019 15:24:33 +0000"
"105STSPC990","172.20.26.141","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:08:08 +0000"
"105STSPC065","172.20.26.123","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:08:34 +0000"
"105STSPC064","172.20.26.49","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:10:59 +0000"
"105STSPC057","172.20.26.87","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:09:12 +0000"
"105STSPC053","172.16.0.216","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:58:11 +0000"
"105STSPC045","172.20.26.59","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:10:28 +0000"
"105STSPC039","172.20.26.96","Win10 10.0.17134.829 (1803)","2100 MHz Core i5-8500T","Tue, 05 Nov 2019 18:03:44 +0000"
"105STSPC991","172.20.26.99","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:02:15 +0000"
"106LW1PC007","172.25.97.15","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:48 +0000"
"105REGLT001","192.168.1.34
172.19.183.131","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 04:10:41 +0000"
"105OPGPC038","172.20.20.47","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:49 +0000"
"105OPGPC009","172.20.20.25","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:15:54 +0000"
"105OPGPC008","172.30.1.217","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:16:27 +0000"
"105OPGPC007","172.30.0.28","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:40 +0000"
"105OPGPC006","172.20.20.17","Win10 10.0.17134.984 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:13:53 +0000"
"105OPGPC005","172.30.0.33","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:49 +0000"
"105OPGPC004","172.30.0.50","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:11:38 +0000"
"105OPGPC002","172.30.51.171","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 29 Oct 2019 20:50:03 +0000"
"105OPGPC010","172.30.0.90","Win10 10.0.17134.1009 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:12:29 +0000"
"105OPGPC001","172.20.20.23","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:24 +0000"
"105OPGLT006","192.168.1.98
172.19.174.206","Win10 10.0.17134.885 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 04:35:43 +0000"
"105OPGLT005","172.26.84.65","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:27:38 +0000"
"105OPGLT004","172.16.1.133","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Fri, 01 Nov 2019 12:51:11 +0000"
"105OPGLT002","172.16.2.168","Win10 10.0.17134.1 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 15:08:29 +0000"
"105OPGLT001","172.16.5.139
172.20.20.59","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:35:03 +0000"
"105LABTC013","172.30.21.111","Win10 10.0.14393.0 (1607)","2500 MHz Core i5-6500T","Tue, 05 Nov 2019 18:09:56 +0000"
"105LABTC012","172.30.21.85","Win10 10.0.14393.0 (1607)","2500 MHz Core i5-6500T","Tue, 05 Nov 2019 18:12:24 +0000"
"105OPGLT007","172.16.0.116","Win10 10.0.17134.984 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 21:11:08 +0000"
"105OPGPC990","172.30.0.44","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:35 +0000"
"105OPGPC011","172.30.51.22","Win10 10.0.17134.1009 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:26 +0000"
"105OPGPC013","172.20.20.56","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:29:22 +0000"
"105OPGPC037","172.20.20.19","Win10 10.0.18362.239 (1903)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:30 +0000"
"105OPGPC035","172.30.1.134","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:02:44 +0000"
"105OPGPC034","172.30.1.158","Win10 10.0.17134.590 (1803)","3200 MHz Core i7-8700","Tue, 05 Nov 2019 17:52:16 +0000"
"105OPGPC032","172.30.0.32","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:51 +0000"
"105OPGPC027","172.20.20.52","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:01:11 +0000"
"105OPGPC024","172.20.20.60","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:01:46 +0000"
"105OPGPC023","172.30.1.115","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:15:57 +0000"
"105OPGPC012","172.30.0.49","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:24 +0000"
"105OPGPC022NEW","172.25.4.54","Win10 10.0.17134.1009 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:31 +0000"
"105OPGPC021","172.30.1.123","Win7 6.1.7601","3300 MHz Core i5-4590","Mon, 04 Nov 2019 22:22:17 +0000"
"105OPGPC020","172.30.1.182","Win7 6.1.7601","3100 MHz Core i5-2400","Tue, 05 Nov 2019 18:11:19 +0000"
"105OPGPC019","172.30.1.60","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:08 +0000"
"105OPGPC017N","172.20.20.37","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:29:37 +0000"
"105OPGPC016","172.20.20.76","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:06:24 +0000"
"105OPGPC015","172.20.20.83","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:04:00 +0000"
"105OPGPC014","172.20.20.42","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:59:25 +0000"
"105OPGPC022","172.30.1.34","Win7 6.1.7601","3100 MHz Core i5-2400","Tue, 05 Nov 2019 17:22:29 +0000"
"105LABTC011","172.16.1.131","Win10 10.0.14393.0 (1607)","2500 MHz Core i5-6500T","Tue, 05 Nov 2019 18:13:06 +0000"
"106LW1PC009","172.25.96.65","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:16 +0000"
"106LW2PC001","172.25.97.173","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:07:36 +0000"
"107HSPPC005","172.22.11.221","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:08:10 +0000"
"107HSPPC004","172.22.11.36","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:01 +0000"
"107HSPPC003","172.16.5.119","Win10 10.0.18362.357 (1903)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:46 +0000"
"107HSPPC002","172.22.11.107","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:35:45 +0000"
"107HSPPC001","172.22.10.61","Win7 6.1.7601","3300 MHz Core i5-3550","Tue, 05 Nov 2019 16:51:44 +0000"
"107EDUPC017OLD","172.22.10.5","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:05:21 +0000"
"107EDUPC015","172.22.11.234","Win10 10.0.18362.418 (1903)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:02 +0000"
"107HSPPC007","10.74.232.237","Win10 10.0.18362.357 (1903)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:11:59 +0000"
"107EDUPC013","172.22.10.31","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:48 +0000"
"107EDUPC011","172.22.11.65","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:36:55 +0000"
"107EDUPC010","10.74.217.211","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:08:51 +0000"
"107EDUPC008","172.22.11.76","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Fri, 01 Nov 2019 14:56:23 +0000"
"107EDUPC007","172.22.11.16","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:33 +0000"
"107EDUPC006","172.26.180.20","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:14 +0000"
"107EDUPC002","172.25.69.236","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:43 +0000"
"107EDULT002","192.168.1.93
172.19.173.248","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Sun, 27 Oct 2019 23:07:46 +0000"
"107EDUPC012","172.22.10.17","Win10 10.0.18362.418 (1903)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:09:34 +0000"
"107EDULT001","10.0.1.26
172.19.173.39","Win10 10.0.18362.418 (1903)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 03:16:23 +0000"
"107HSPVM001","172.16.76.42","Win7 6.1.7601","2500 MHz Xeon","Tue, 05 Nov 2019 17:58:32 +0000"
"107ITSLT002","172.16.4.61","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:28:27 +0000"
"107ITSLT020","172.16.0.192","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Thu, 31 Oct 2019 17:21:00 +0000"
"107ITSLT019","172.16.3.3","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Thu, 31 Oct 2019 19:57:27 +0000"
"107ITSLT018","169.254.87.167
10.74.216.239","Win10 10.0.17134.1 (1803)","1800 MHz Core i5-8250U","Wed, 30 Oct 2019 19:38:58 +0000"
"107ITSLT017","172.16.1.255","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Thu, 31 Oct 2019 18:47:09 +0000"
"107ITSLT015","172.16.7.184","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 15:00:57 +0000"
"107ITSLT014","172.16.7.109","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Thu, 31 Oct 2019 18:17:21 +0000"
"107ITSLT013","172.16.4.165","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:31:17 +0000"
"107ITSLT001","172.16.7.90","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 25 Oct 2019 20:15:28 +0000"
"107ITSLT012","172.16.0.144","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 25 Oct 2019 20:15:22 +0000"
"107ITSLT010","172.16.6.101","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:48:18 +0000"
"107ITSLT009","172.16.5.25","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:29:17 +0000"
"107ITSLT008","172.16.0.92
10.74.216.244","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 25 Oct 2019 19:39:40 +0000"
"107ITSLT007","172.16.5.126","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:55:47 +0000"
"107ITSLT006","172.16.5.166","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:29:11 +0000"
"107ITSLT004","172.16.4.198","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:29:20 +0000"
"107ITSLT003","172.16.7.221","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 13:53:41 +0000"
"107ITSLT011","10.74.216.124","Win10 10.0.17134.1 (1803)","1800 MHz Core i5-8250U","Thu, 31 Oct 2019 18:30:19 +0000"
"106LW1PC990","172.25.97.7","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:17 +0000"
"107EDSPC011","172.22.11.244","Win10 10.0.18362.30 (1903)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:08:36 +0000"
"107EDSPC009","172.22.11.26","Win10 10.0.18362.295 (1903)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:09:27 +0000"
"107BARPC990","172.22.11.246","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:59 +0000"
"107BARPC101","172.22.11.172","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:55:39 +0000"
"107BARPC002","172.22.11.30","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:25 +0000"
"107BARPC001","172.22.11.181","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:20 +0000"
"107BARLT100","172.16.4.141
172.22.11.190","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:55:51 +0000"
"107BARLT003","172.26.84.23","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:17:13 +0000"
"107BARLT002","172.19.175.145
10.5.2.84","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:14:14 +0000"
"107CAFPC001","172.16.2.225","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:58:27 +0000"
"107BARLT001","172.26.85.37","Win10 10.0.18362.357 (1903)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:10:38 +0000"
"106LW3PC990","172.25.96.78","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:39 +0000"
"106LW3PC002","172.25.97.84","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:23 +0000"
"106LW2PC990","172.25.97.177","Win10 10.0.17134.1069 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:03 +0000"
"106LW2PC005","172.25.97.180","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:44 +0000"
"106LW2PC004","172.25.97.222","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:33 +0000"
"106LW2PC003","172.25.97.93","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:08:51 +0000"
"106LW2PC002","172.25.96.75","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:11:34 +0000"
"106NGPPC106","172.25.97.250","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:09:20 +0000"
"107EDSPC010","172.22.3.115","Win10 10.0.17134.829 (1803)","3200 MHz Core i7-4790S","Tue, 05 Nov 2019 17:35:06 +0000"
"107EDSLT001","172.16.1.203","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 29 Oct 2019 18:12:35 +0000"
"107EDSLT003","192.168.1.253
172.19.174.63","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 07:25:51 +0000"
"107EDSPC004","172.22.11.59","Win10 10.0.17134.1006 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:00:11 +0000"
"107EDSPC003","172.22.11.95","Win10 10.0.17134.590 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:04:21 +0000"
"107EDSPC002","172.22.11.15","Win10 10.0.17134.950 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:05:11 +0000"
"107EDSPC001","172.22.11.192","Win10 10.0.17134.950 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:16 +0000"
"107EDSLT014","172.25.5.91","Win10 10.0.18362.418 (1903)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:08:45 +0000"
"107EDSLT013","172.25.5.191","Win10 10.0.18362.418 (1903)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:09:29 +0000"
"107EDSLT012","172.25.5.63","Win10 10.0.18362.418 (1903)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 16:10:16 +0000"
"107EDSLT002","192.168.0.9
172.19.174.244","Win10 10.0.17134.1069 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 21:30:00 +0000"
"107EDSLT011","172.25.5.118","Win10 10.0.18362.418 (1903)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:32:35 +0000"
"107EDSLT010","172.16.2.222","Win10 10.0.18362.418 (1903)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:03:48 +0000"
"107EDSLT009","172.16.3.180","Win10 10.0.18362.418 (1903)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:06:12 +0000"
"107EDSLT008","172.16.2.133","Win10 10.0.18362.418 (1903)","2700 MHz Core i7-4600U","Mon, 04 Nov 2019 21:58:47 +0000"
"107EDSLT007","172.16.5.210","Win10 10.0.18362.418 (1903)","2700 MHz Core i7-4600U","Tue, 29 Oct 2019 18:12:24 +0000"
"107EDSLT006","172.16.7.82","Win10 10.0.18362.357 (1903)","2700 MHz Core i7-4600U","Thu, 31 Oct 2019 19:38:46 +0000"
"107EDSLT005","172.16.5.133","Win10 10.0.18362.357 (1903)","2600 MHz Core i5-4310U","Fri, 25 Oct 2019 17:22:38 +0000"
"107EDSLT004","10.228.212.22
172.19.173.47","Win10 10.0.18362.357 (1903)","2700 MHz Core i7-4600U","Fri, 01 Nov 2019 18:17:59 +0000"
"107EDSLT011","172.25.5.118","Win10 10.0.18362.30 (1903)","2300 MHz Core i5-5300U","Mon, 04 Nov 2019 18:20:31 +0000"
"107ITSLT021","172.16.2.149","Win10 10.0.17134.1009 (1803)","1800 MHz Core i5-8250U","Fri, 01 Nov 2019 14:55:03 +0000"
"105LABTC009","172.30.21.230","Win10 10.0.14393.0 (1607)","2500 MHz Core i5-6500T","Tue, 05 Nov 2019 18:14:07 +0000"
"105LABTC007","172.20.24.43","Win10 10.0.14393.0 (1607)","2500 MHz Core i5-6500T","Tue, 05 Nov 2019 18:12:12 +0000"
"105CRDPC004","172.20.29.76","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:09:59 +0000"
"105CRDPC003","172.20.29.38","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:40 +0000"
"105CRDPC002","172.20.28.12","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:56:36 +0000"
"105CRDA1005","172.16.1.158","Win10 10.0.14393.0 (1607)","2500 MHz Core i5-6500T","Tue, 05 Nov 2019 17:53:53 +0000"
"105CRDA1004","172.20.29.96
169.254.180.36","Win10 10.0.14393.0 (1607)","2500 MHz Core i5-6500T","Tue, 05 Nov 2019 18:06:08 +0000"
"105ADMPC014","172.25.5.128","Win10 10.0.17134.1009 (1803)","2900 MHz Core i5-4570S","Thu, 24 Oct 2019 12:56:02 +0000"
"105ADMPC013","172.30.10.91","Win10 10.0.17134.984 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:06 +0000"
"105CRDPC020","172.20.28.24","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:55:15 +0000"
"105ADMPC012","172.30.10.80","Win10 10.0.17134.590 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 17:59:34 +0000"
"105ADMPC010","172.20.22.85","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:42:20 +0000"
"105ADMPC009NEW","172.25.4.49","Win10 10.0.17134.1009 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Thu, 24 Oct 2019 20:04:10 +0000"
"105ADMPC008","172.20.22.46","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:24 +0000"
"105ADMPC004","172.16.1.39
172.30.10.60","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:44:07 +0000"
"105ADMPC003","172.30.11.65","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:54:29 +0000"
"105ADMPC001","172.20.22.34","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:36 +0000"
"105ADMLT028","172.16.3.144
172.30.10.30","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:07:08 +0000"
"105ADMPC011","172.30.10.22","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:59:28 +0000"
"105ADMLT027","172.20.22.37","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:14:31 +0000"
"105CRDPC029","172.20.29.79","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:53:55 +0000"
"105CRDPC034","172.20.29.91","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:53:30 +0000"
"105LABPC013","172.20.24.54","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:14 +0000"
"105LABPC012","172.30.20.10","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:37 +0000"
"105LABPC011","172.20.24.50","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:12 +0000"
"105LABPC010","172.20.24.77","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:01 +0000"
"105LABPC009","172.30.21.44","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:01:18 +0000"
"105LABPC008","172.20.24.39","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:06:15 +0000"
"105LABPC007","172.20.24.68","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:03:46 +0000"
"105CRDPC032","172.20.28.50","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:48 +0000"
"105LABPC006","172.20.24.78","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:01:26 +0000"
"105LABPC004","172.20.24.17","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:45:49 +0000"
"105LABPC003","172.20.24.28","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:35 +0000"
"105LABPC001","172.30.21.60","Win7 6.1.7601","3300 MHz Core i5-3550","Tue, 05 Nov 2019 18:13:59 +0000"
"105CTHPC990","172.20.28.38","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:04:42 +0000"
